"","Province_State","Country_Region","Last_Update","Confirmed","Deaths","Recovered","Lat","Long_","Active","Admin2","FIPS","Combined_Key","date"
"65096","Georgia","US","2020-04-09 23:02:37",5,0,0,33.78290391,-82.74286107,0,"Wilkes",13317,"Wilkes, Georgia, US","04-09-2020"
"65099","Georgia","US","2020-04-09 23:02:37",8,0,0,32.80291082,-83.17140684,0,"Wilkinson",13319,"Wilkinson, Georgia, US","04-09-2020"
"65140","Georgia","US","2020-04-09 23:02:37",68,3,0,31.55162306,-83.85090513,0,"Worth",13321,"Worth, Georgia, US","04-09-2020"
"65173","Colorado","US","2020-04-09 23:02:37",2,0,0,40.00346839,-102.4258673,0,"Yuma",8125,"Yuma, Colorado, US","04-09-2020"
"65452","Colorado","US","2020-04-10 22:54:07",475,14,0,39.87432092,-104.3362578,0,"Adams",8001,"Adams, Colorado, US","04-10-2020"
"65467","Colorado","US","2020-04-10 22:54:07",5,0,0,37.57250606,-105.7885451,0,"Alamosa",8003,"Alamosa, Colorado, US","04-10-2020"
"65507","Georgia","US","2020-04-10 22:54:07",7,0,0,31.74847232,-82.28909114,0,"Appling",13001,"Appling, Georgia, US","04-10-2020"
"65510","Colorado","US","2020-04-10 22:54:07",877,19,0,39.64977461,-104.3353617,0,"Arapahoe",8005,"Arapahoe, Colorado, US","04-10-2020"
"65511","Colorado","US","2020-04-10 22:54:07",6,0,0,37.19474156,-107.0476867,0,"Archuleta",8007,"Archuleta, Colorado, US","04-10-2020"
"65529","Georgia","US","2020-04-10 22:54:07",4,0,0,31.29633502,-82.87545866,0,"Atkinson",13003,"Atkinson, Georgia, US","04-10-2020"
"65540","Colorado","US","2020-04-10 22:54:07",9,0,0,37.31940883,-102.5603223,0,"Baca",8009,"Baca, Colorado, US","04-10-2020"
"65541","Georgia","US","2020-04-10 22:54:07",14,0,0,31.55456473,-82.45936528,0,"Bacon",13005,"Bacon, Georgia, US","04-10-2020"
"65543","Georgia","US","2020-04-10 22:54:07",11,2,0,31.32669878,-84.44218806,0,"Baker",13007,"Baker, Georgia, US","04-10-2020"
"65545","Georgia","US","2020-04-10 22:54:07",32,1,0,33.06882326,-83.24701748,0,"Baldwin",13009,"Baldwin, Georgia, US","04-10-2020"
"65551","Georgia","US","2020-04-10 22:54:07",7,0,0,34.35607081,-83.49644388,0,"Banks",13011,"Banks, Georgia, US","04-10-2020"
"65561","Georgia","US","2020-04-10 22:54:07",48,3,0,33.99148694,-83.71436292,0,"Barrow",13013,"Barrow, Georgia, US","04-10-2020"
"65566","Georgia","US","2020-04-10 22:54:07",207,15,0,34.23732119,-84.83887523,0,"Bartow",13015,"Bartow, Georgia, US","04-10-2020"
"65591","Georgia","US","2020-04-10 22:54:07",8,0,0,31.76095874,-83.22145359,0,"Ben Hill",13017,"Ben Hill, Georgia, US","04-10-2020"
"65609","Georgia","US","2020-04-10 22:54:07",6,0,0,31.27590016,-83.2252992,0,"Berrien",13019,"Berrien, Georgia, US","04-10-2020"
"65615","Georgia","US","2020-04-10 22:54:07",56,1,0,32.80904227,-83.70489165,0,"Bibb",13021,"Bibb, Georgia, US","04-10-2020"
"65627","Georgia","US","2020-04-10 22:54:07",1,0,0,32.43829035,-83.33035166,0,"Bleckley",13023,"Bleckley, Georgia, US","04-10-2020"
"65647","Colorado","US","2020-04-10 22:54:07",217,3,0,40.09313619,-105.3546767,0,"Boulder",8013,"Boulder, Colorado, US","04-10-2020"
"65661","Georgia","US","2020-04-10 22:54:07",6,1,0,31.19576557,-81.97743999,0,"Brantley",13025,"Brantley, Georgia, US","04-10-2020"
"65675","Georgia","US","2020-04-10 22:54:07",17,1,0,30.83922642,-83.58303423,0,"Brooks",13027,"Brooks, Georgia, US","04-10-2020"
"65677","Colorado","US","2020-04-10 22:54:07",61,2,0,39.95998787,-105.0566324,0,"Broomfield",8014,"Broomfield, Colorado, US","04-10-2020"
"65687","Georgia","US","2020-04-10 22:54:07",29,2,0,32.00979311,-81.44002948,0,"Bryan",13029,"Bryan, Georgia, US","04-10-2020"
"65699","Georgia","US","2020-04-10 22:54:07",16,0,0,32.39577406,-81.74811421,0,"Bulloch",13031,"Bulloch, Georgia, US","04-10-2020"
"65703","Georgia","US","2020-04-10 22:54:07",21,0,0,33.05917989,-81.99928721,0,"Burke",13033,"Burke, Georgia, US","04-10-2020"
"65720","Georgia","US","2020-04-10 22:54:07",27,0,0,33.2830945,-83.9543504,0,"Butts",13035,"Butts, Georgia, US","04-10-2020"
"65736","Georgia","US","2020-04-10 22:54:07",37,2,0,31.53169785,-84.62725131,0,"Calhoun",13037,"Calhoun, Georgia, US","04-10-2020"
"65749","Georgia","US","2020-04-10 22:54:07",19,0,0,30.92951916,-81.66601818,0,"Camden",13039,"Camden, Georgia, US","04-10-2020"
"65761","Georgia","US","2020-04-10 22:54:07",4,0,0,32.40209349,-82.07702563,0,"Candler",13043,"Candler, Georgia, US","04-10-2020"
"65775","Georgia","US","2020-04-10 22:54:07",197,5,0,33.58138199,-85.07976677,0,"Carroll",13045,"Carroll, Georgia, US","04-10-2020"
"65806","Georgia","US","2020-04-10 22:54:07",11,0,0,34.89872298,-85.13757014,0,"Catoosa",13047,"Catoosa, Georgia, US","04-10-2020"
"65815","Colorado","US","2020-04-10 22:54:07",26,2,0,38.74745778,-106.1926573,0,"Chaffee",8015,"Chaffee, Colorado, US","04-10-2020"
"65829","Georgia","US","2020-04-10 22:54:07",2,0,0,30.78371028,-82.13951596,0,"Charlton",13049,"Charlton, Georgia, US","04-10-2020"
"65830","Georgia","US","2020-04-10 22:54:07",136,5,0,32.00043026,-81.12489526,0,"Chatham",13051,"Chatham, Georgia, US","04-10-2020"
"65832","Georgia","US","2020-04-10 22:54:07",3,0,0,32.34341231,-84.78809239,0,"Chattahoochee",13053,"Chattahoochee, Georgia, US","04-10-2020"
"65833","Georgia","US","2020-04-10 22:54:07",4,1,0,34.47197698,-85.34535662,0,"Chattooga",13055,"Chattooga, Georgia, US","04-10-2020"
"65843","Georgia","US","2020-04-10 22:54:07",170,7,0,34.24393976,-84.47431861,0,"Cherokee",13057,"Cherokee, Georgia, US","04-10-2020"
"65894","Georgia","US","2020-04-10 22:54:07",81,10,0,33.95436462,-83.37124007,0,"Clarke",13059,"Clarke, Georgia, US","04-10-2020"
"65902","Georgia","US","2020-04-10 22:54:07",15,1,0,31.62221166,-84.97713865,0,"Clay",13061,"Clay, Georgia, US","04-10-2020"
"65913","Georgia","US","2020-04-10 22:54:07",310,11,0,33.54187245,-84.35594188,0,"Clayton",13063,"Clayton, Georgia, US","04-10-2020"
"65915","Colorado","US","2020-04-10 22:54:07",10,0,0,39.68864463,-105.6463118,0,"Clear Creek",8019,"Clear Creek, Colorado, US","04-10-2020"
"65924","Georgia","US","2020-04-10 22:54:07",3,0,0,30.91395822,-82.70432472,0,"Clinch",13065,"Clinch, Georgia, US","04-10-2020"
"65936","Georgia","US","2020-04-10 22:54:07",662,33,0,33.94243204,-84.5761255,0,"Cobb",13067,"Cobb, Georgia, US","04-10-2020"
"65942","Georgia","US","2020-04-10 22:54:07",53,2,0,31.54892966,-82.8549206,0,"Coffee",13069,"Coffee, Georgia, US","04-10-2020"
"65955","Georgia","US","2020-04-10 22:54:07",80,5,0,31.18810588,-83.7677946,0,"Colquitt",13071,"Colquitt, Georgia, US","04-10-2020"
"65958","Georgia","US","2020-04-10 22:54:07",59,0,0,33.54534185,-82.263524,0,"Columbia",13073,"Columbia, Georgia, US","04-10-2020"
"65976","Georgia","US","2020-04-10 22:54:07",6,0,0,31.16068491,-83.42947229,0,"Cook",13075,"Cook, Georgia, US","04-10-2020"
"65987","Colorado","US","2020-04-10 22:54:07",3,0,0,37.27732493,-105.4276548,0,"Costilla",8023,"Costilla, Colorado, US","04-10-2020"
"65993","Georgia","US","2020-04-10 22:54:07",90,2,0,33.35334302,-84.76129976,0,"Coweta",13077,"Coweta, Georgia, US","04-10-2020"
"66002","Georgia","US","2020-04-10 22:54:07",3,0,0,32.71391813,-83.98061238,0,"Crawford",13079,"Crawford, Georgia, US","04-10-2020"
"66014","Georgia","US","2020-04-10 22:54:07",61,0,0,31.92289565,-83.76811843,0,"Crisp",13081,"Crisp, Georgia, US","04-10-2020"
"66023","Colorado","US","2020-04-10 22:54:07",1,1,0,38.32608609,-103.7844965,0,"Crowley",8025,"Crowley, Colorado, US","04-10-2020"
"66038","Colorado","US","2020-04-10 22:54:07",2,0,0,38.10883162,-105.3683478,0,"Custer",8027,"Custer, Colorado, US","04-10-2020"
"66043","Georgia","US","2020-04-10 22:54:07",2,1,0,34.8549167,-85.50490424,0,"Dade",13083,"Dade, Georgia, US","04-10-2020"
"66065","Georgia","US","2020-04-10 22:54:07",24,1,0,34.44244079,-84.16964071,0,"Dawson",13085,"Dawson, Georgia, US","04-10-2020"
"66071","Georgia","US","2020-04-10 22:54:07",795,13,0,33.76944049,-84.22396017,0,"DeKalb",13089,"DeKalb, Georgia, US","04-10-2020"
"66081","Georgia","US","2020-04-10 22:54:07",26,0,0,30.87967778,-84.57619536,0,"Decatur",13087,"Decatur, Georgia, US","04-10-2020"
"66093","Colorado","US","2020-04-10 22:54:07",6,1,0,38.86246243,-107.8631342,0,"Delta",8029,"Delta, Colorado, US","04-10-2020"
"66097","Colorado","US","2020-04-10 22:54:07",1031,33,0,39.76018276,-104.8725695,0,"Denver",8031,"Denver, Colorado, US","04-10-2020"
"66113","Georgia","US","2020-04-10 22:54:07",9,0,0,32.17265114,-83.16948926,0,"Dodge",13091,"Dodge, Georgia, US","04-10-2020"
"66120","Georgia","US","2020-04-10 22:54:07",35,1,0,32.15630737,-83.79746561,0,"Dooly",13093,"Dooly, Georgia, US","04-10-2020"
"66124","Georgia","US","2020-04-10 22:54:07",1062,67,0,31.53328528,-84.21722377,0,"Dougherty",13095,"Dougherty, Georgia, US","04-10-2020"
"66125","Colorado","US","2020-04-10 22:54:07",270,8,0,39.33133796,-104.930001,0,"Douglas",8035,"Douglas, Colorado, US","04-10-2020"
"66126","Georgia","US","2020-04-10 22:54:07",142,5,0,33.70291126,-84.77026156,0,"Douglas",13097,"Douglas, Georgia, US","04-10-2020"
"66149","Colorado","US","2020-04-10 22:54:07",394,5,0,39.62754308,-106.6933637,0,"Eagle",8037,"Eagle, Colorado, US","04-10-2020"
"66150","Georgia","US","2020-04-10 22:54:07",105,5,0,31.32155345,-84.90255207,0,"Early",13099,"Early, Georgia, US","04-10-2020"
"66157","Georgia","US","2020-04-10 22:54:07",2,0,0,30.71101099,-82.89687287,0,"Echols",13101,"Echols, Georgia, US","04-10-2020"
"66164","Georgia","US","2020-04-10 22:54:07",19,1,0,32.36616021,-81.34280942,0,"Effingham",13103,"Effingham, Georgia, US","04-10-2020"
"66167","Colorado","US","2020-04-10 22:54:07",534,30,0,38.83240149,-104.5251411,0,"El Paso",8041,"El Paso, Colorado, US","04-10-2020"
"66169","Colorado","US","2020-04-10 22:54:07",10,1,0,39.28656773,-104.1358721,0,"Elbert",8039,"Elbert, Colorado, US","04-10-2020"
"66170","Georgia","US","2020-04-10 22:54:07",3,0,0,34.11302332,-82.83936148,0,"Elbert",13105,"Elbert, Georgia, US","04-10-2020"
"66178","Georgia","US","2020-04-10 22:54:07",7,0,0,32.59221302,-82.30239915,0,"Emanuel",13107,"Emanuel, Georgia, US","04-10-2020"
"66205","Georgia","US","2020-04-10 22:54:07",9,0,0,34.86430205,-84.316964,0,"Fannin",13111,"Fannin, Georgia, US","04-10-2020"
"66212","Georgia","US","2020-04-10 22:54:07",92,4,0,33.41357794,-84.49089434,0,"Fayette",13113,"Fayette, Georgia, US","04-10-2020"
"66230","Georgia","US","2020-04-10 22:54:07",99,5,0,34.26268279,-85.21577392,0,"Floyd",13115,"Floyd, Georgia, US","04-10-2020"
"66240","Georgia","US","2020-04-10 22:54:07",113,2,0,34.22604035,-84.1231513,0,"Forsyth",13117,"Forsyth, Georgia, US","04-10-2020"
"66248","Georgia","US","2020-04-10 22:54:07",3,0,0,34.37525597,-83.23159927,0,"Franklin",13119,"Franklin, Georgia, US","04-10-2020"
"66273","Colorado","US","2020-04-10 22:54:07",5,0,0,38.47362326,-105.4399667,0,"Fremont",8043,"Fremont, Colorado, US","04-10-2020"
"66278","Georgia","US","2020-04-10 22:54:07",1364,48,0,33.79216944,-84.46319413,0,"Fulton",13121,"Fulton, Georgia, US","04-10-2020"
"66292","Colorado","US","2020-04-10 22:54:07",50,1,0,39.59921777,-107.902708,0,"Garfield",8045,"Garfield, Colorado, US","04-10-2020"
"66316","Georgia","US","2020-04-10 22:54:07",4,0,0,34.69316688,-84.45802506,0,"Gilmer",13123,"Gilmer, Georgia, US","04-10-2020"
"66317","Colorado","US","2020-04-10 22:54:07",1,0,0,39.85646523,-105.5252597,0,"Gilpin",8047,"Gilpin, Colorado, US","04-10-2020"
"66324","Georgia","US","2020-04-10 22:54:07",32,0,0,31.23279254,-81.53811412,0,"Glynn",13127,"Glynn, Georgia, US","04-10-2020"
"66331","Georgia","US","2020-04-10 22:54:07",28,3,0,34.50487351,-84.87296253,0,"Gordon",13129,"Gordon, Georgia, US","04-10-2020"
"66335","Georgia","US","2020-04-10 22:54:07",15,0,0,30.87454847,-84.23418364,0,"Grady",13131,"Grady, Georgia, US","04-10-2020"
"66340","Colorado","US","2020-04-10 22:54:07",4,0,0,40.10603347,-106.1178042,0,"Grand",8049,"Grand, Colorado, US","04-10-2020"
"66368","Georgia","US","2020-04-10 22:54:07",25,1,0,33.5769205,-83.17139104,0,"Greene",13133,"Greene, Georgia, US","04-10-2020"
"66397","Colorado","US","2020-04-10 22:54:07",99,1,0,38.66611652,-107.0320729,0,"Gunnison",8051,"Gunnison, Colorado, US","04-10-2020"
"66399","Georgia","US","2020-04-10 22:54:07",646,17,0,33.96044201,-84.02137802,0,"Gwinnett",13135,"Gwinnett, Georgia, US","04-10-2020"
"66400","Georgia","US","2020-04-10 22:54:07",13,0,0,34.63331566,-83.53094677,0,"Habersham",13137,"Habersham, Georgia, US","04-10-2020"
"66405","Georgia","US","2020-04-10 22:54:07",250,0,0,34.32207823,-83.81896936,0,"Hall",13139,"Hall, Georgia, US","04-10-2020"
"66422","Georgia","US","2020-04-10 22:54:07",1,0,0,33.2721566,-82.99766919,0,"Hancock",13141,"Hancock, Georgia, US","04-10-2020"
"66434","Georgia","US","2020-04-10 22:54:07",15,0,0,33.79602175,-85.21005667,0,"Haralson",13143,"Haralson, Georgia, US","04-10-2020"
"66445","Georgia","US","2020-04-10 22:54:07",17,1,0,32.73709786,-84.90538572,0,"Harris",13145,"Harris, Georgia, US","04-10-2020"
"66455","Georgia","US","2020-04-10 22:54:07",3,0,0,34.34626973,-82.96567682,0,"Hart",13147,"Hart, Georgia, US","04-10-2020"
"66464","Georgia","US","2020-04-10 22:54:07",3,1,0,33.29686567,-85.12886832,0,"Heard",13149,"Heard, Georgia, US","04-10-2020"
"66476","Georgia","US","2020-04-10 22:54:07",242,3,0,33.4533428,-84.1481466,0,"Henry",13151,"Henry, Georgia, US","04-10-2020"
"66499","Colorado","US","2020-04-10 22:54:07",1,0,0,37.82247444,-107.3004345,0,"Hinsdale",8053,"Hinsdale, Colorado, US","04-10-2020"
"66515","Georgia","US","2020-04-10 22:54:07",111,7,0,32.45802497,-83.66879087,0,"Houston",13153,"Houston, Georgia, US","04-10-2020"
"66526","Colorado","US","2020-04-10 22:54:07",1,0,0,37.68473101,-104.9612585,0,"Huerfano",8055,"Huerfano, Colorado, US","04-10-2020"
"66557","Georgia","US","2020-04-10 22:54:07",11,0,0,31.60213036,-83.27501387,0,"Irwin",13155,"Irwin, Georgia, US","04-10-2020"
"66568","Georgia","US","2020-04-10 22:54:07",26,1,0,34.13794553,-83.56814788,0,"Jackson",13157,"Jackson, Georgia, US","04-10-2020"
"66588","Georgia","US","2020-04-10 22:54:07",6,0,0,33.31535543,-83.68844964,0,"Jasper",13159,"Jasper, Georgia, US","04-10-2020"
"66597","Georgia","US","2020-04-10 22:54:07",1,0,0,31.80405727,-82.6372487,0,"Jeff Davis",13161,"Jeff Davis, Georgia, US","04-10-2020"
"66600","Colorado","US","2020-04-10 22:54:07",660,23,0,39.58635604,-105.2517692,0,"Jefferson",8059,"Jefferson, Colorado, US","04-10-2020"
"66602","Georgia","US","2020-04-10 22:54:07",4,1,0,33.05867328,-82.41609057,0,"Jefferson",13163,"Jefferson, Georgia, US","04-10-2020"
"66624","Georgia","US","2020-04-10 22:54:07",8,1,0,32.79248718,-81.96040187,0,"Jenkins",13165,"Jenkins, Georgia, US","04-10-2020"
"66634","Georgia","US","2020-04-10 22:54:07",14,1,0,32.70211082,-82.66166794,0,"Johnson",13167,"Johnson, Georgia, US","04-10-2020"
"66645","Georgia","US","2020-04-10 22:54:07",9,0,0,33.02512137,-83.56019163,0,"Jones",13169,"Jones, Georgia, US","04-10-2020"
"66693","Colorado","US","2020-04-10 22:54:07",6,0,0,39.30497777,-102.6022199,0,"Kit Carson",8063,"Kit Carson, Colorado, US","04-10-2020"
"66712","Colorado","US","2020-04-10 22:54:07",37,0,0,37.28632032,-107.8429014,0,"La Plata",8067,"La Plata, Colorado, US","04-10-2020"
"66728","Colorado","US","2020-04-10 22:54:07",4,0,0,39.20278823,-106.3555697,0,"Lake",8065,"Lake, Colorado, US","04-10-2020"
"66737","Georgia","US","2020-04-10 22:54:07",15,0,0,33.07841647,-84.14263877,0,"Lamar",13171,"Lamar, Georgia, US","04-10-2020"
"66748","Georgia","US","2020-04-10 22:54:07",5,0,0,31.0382857,-83.06472457,0,"Lanier",13173,"Lanier, Georgia, US","04-10-2020"
"66751","Colorado","US","2020-04-10 22:54:07",174,8,0,40.66671597,-105.4625784,0,"Larimer",8069,"Larimer, Colorado, US","04-10-2020"
"66753","Colorado","US","2020-04-10 22:54:07",2,0,0,37.3153406,-104.0376458,0,"Las Animas",8071,"Las Animas, Colorado, US","04-10-2020"
"66760","Georgia","US","2020-04-10 22:54:07",28,1,0,32.46325233,-82.92221316,0,"Laurens",13175,"Laurens, Georgia, US","04-10-2020"
"66782","Georgia","US","2020-04-10 22:54:07",222,15,0,31.7793306,-84.14324253,0,"Lee",13177,"Lee, Georgia, US","04-10-2020"
"66809","Georgia","US","2020-04-10 22:54:07",14,0,0,31.82588896,-81.49251135,0,"Liberty",13179,"Liberty, Georgia, US","04-10-2020"
"66816","Colorado","US","2020-04-10 22:54:07",1,0,0,38.98749519,-103.5136649,0,"Lincoln",8073,"Lincoln, Colorado, US","04-10-2020"
"66817","Georgia","US","2020-04-10 22:54:07",6,0,0,33.79201475,-82.45024131,0,"Lincoln",13181,"Lincoln, Georgia, US","04-10-2020"
"66848","Colorado","US","2020-04-10 22:54:07",13,0,0,40.7249637,-103.110817,0,"Logan",8075,"Logan, Colorado, US","04-10-2020"
"66855","Georgia","US","2020-04-10 22:54:07",1,0,0,31.75218791,-81.74952375,0,"Long",13183,"Long, Georgia, US","04-10-2020"
"66866","Georgia","US","2020-04-10 22:54:07",56,1,0,30.83568832,-83.27056716,0,"Lowndes",13185,"Lowndes, Georgia, US","04-10-2020"
"66871","Georgia","US","2020-04-10 22:54:07",9,0,0,34.57286511,-84.00425681,0,"Lumpkin",13187,"Lumpkin, Georgia, US","04-10-2020"
"66886","Georgia","US","2020-04-10 22:54:07",18,0,0,32.35207048,-84.04234127,0,"Macon",13193,"Macon, Georgia, US","04-10-2020"
"66896","Georgia","US","2020-04-10 22:54:07",9,1,0,34.12920917,-83.21218732,0,"Madison",13195,"Madison, Georgia, US","04-10-2020"
"66930","Georgia","US","2020-04-10 22:54:07",9,0,0,32.3483402,-84.52733571,0,"Marion",13197,"Marion, Georgia, US","04-10-2020"
"66986","Georgia","US","2020-04-10 22:54:07",19,2,0,33.47851918,-82.48252774,0,"McDuffie",NA,"McDuffie,Georgia,US","04-10-2020"
"66989","Georgia","US","2020-04-10 22:54:07",3,0,0,NA,NA,0,"McIntosh",NA,"McIntosh,Georgia,US","04-10-2020"
"67027","Georgia","US","2020-04-10 22:54:07",18,0,0,33.04163534,-84.68859732,0,"Meriwether",13199,"Meriwether, Georgia, US","04-10-2020"
"67030","Colorado","US","2020-04-10 22:54:07",32,0,0,39.01787888,-108.469799,0,"Mesa",8077,"Mesa, Colorado, US","04-10-2020"
"67044","Georgia","US","2020-04-10 22:54:07",10,0,0,31.16568912,-84.73151117,0,"Miller",13201,"Miller, Georgia, US","04-10-2020"
"67048","Colorado","US","2020-04-10 22:54:07",2,0,0,37.66954283,-106.9281698,0,"Mineral",8079,"Mineral, Colorado, US","04-10-2020"
"67055","Georgia","US","2020-04-10 22:54:07",131,13,0,31.22483255,-84.19381821,0,"Mitchell",13205,"Mitchell, Georgia, US","04-10-2020"
"67061","Colorado","US","2020-04-10 22:54:07",3,0,0,40.61810999,-108.2070876,0,"Moffat",8081,"Moffat, Colorado, US","04-10-2020"
"67071","Georgia","US","2020-04-10 22:54:07",12,1,0,33.014289,-83.92097166,0,"Monroe",13207,"Monroe, Georgia, US","04-10-2020"
"67086","Colorado","US","2020-04-10 22:54:07",8,1,0,37.33859579,-108.5958857,0,"Montezuma",8083,"Montezuma, Colorado, US","04-10-2020"
"67104","Colorado","US","2020-04-10 22:54:07",38,3,0,38.40214114,-108.2639022,0,"Montrose",8085,"Montrose, Colorado, US","04-10-2020"
"67110","Colorado","US","2020-04-10 22:54:07",44,0,0,40.2627981,-103.8093302,0,"Morgan",8087,"Morgan, Colorado, US","04-10-2020"
"67111","Georgia","US","2020-04-10 22:54:07",14,0,0,33.59232073,-83.49129491,0,"Morgan",13211,"Morgan, Georgia, US","04-10-2020"
"67130","Georgia","US","2020-04-10 22:54:07",12,0,0,34.78897608,-84.74993177,0,"Murray",13213,"Murray, Georgia, US","04-10-2020"
"67133","Georgia","US","2020-04-10 22:54:07",127,3,0,32.50931999,-84.87142262,0,"Muscogee",13215,"Muscogee, Georgia, US","04-10-2020"
"67166","Georgia","US","2020-04-10 22:54:07",73,3,0,33.55514538,-83.8454714,0,"Newton",13217,"Newton, Georgia, US","04-10-2020"
"67200","Georgia","US","2020-04-10 22:54:07",35,1,0,33.83749973,-83.43679568,0,"Oconee",13219,"Oconee, Georgia, US","04-10-2020"
"67206","Georgia","US","2020-04-10 22:54:07",11,1,0,33.8786296,-83.08278123,0,"Oglethorpe",13221,"Oglethorpe, Georgia, US","04-10-2020"
"67249","Colorado","US","2020-04-10 22:54:07",5,0,0,37.9014485,-103.7173385,0,"Otero",8089,"Otero, Colorado, US","04-10-2020"
"67261","Colorado","US","2020-04-10 22:54:07",4,0,0,38.14717457,-107.7675136,0,"Ouray",8091,"Ouray, Colorado, US","04-10-2020"
"67262","Colorado","US","2020-04-10 22:54:07",0,1,0,NA,NA,0,"Out of CO",80008,"Out of CO,Colorado,US","04-10-2020"
"67280","Colorado","US","2020-04-10 22:54:07",5,0,0,39.120926,-105.7182065,0,"Park",8093,"Park, Colorado, US","04-10-2020"
"67289","Georgia","US","2020-04-10 22:54:07",69,2,0,33.91969522,-84.86848792,0,"Paulding",13223,"Paulding, Georgia, US","04-10-2020"
"67294","Georgia","US","2020-04-10 22:54:07",20,2,0,32.56934316,-83.82937,0,"Peach",13225,"Peach, Georgia, US","04-10-2020"
"67324","Colorado","US","2020-04-10 22:54:07",4,0,0,40.59414277,-102.3577703,0,"Phillips",8095,"Phillips, Colorado, US","04-10-2020"
"67328","Georgia","US","2020-04-10 22:54:07",11,2,0,34.46589159,-84.46406611,0,"Pickens",13227,"Pickens, Georgia, US","04-10-2020"
"67330","Georgia","US","2020-04-10 22:54:07",41,2,0,31.35928155,-82.21598442,0,"Pierce",13229,"Pierce, Georgia, US","04-10-2020"
"67336","Georgia","US","2020-04-10 22:54:07",15,0,0,33.09310242,-84.38790389,0,"Pike",13231,"Pike, Georgia, US","04-10-2020"
"67348","Colorado","US","2020-04-10 22:54:07",39,2,0,39.21720112,-106.9310027,0,"Pitkin",8097,"Pitkin, Colorado, US","04-10-2020"
"67365","Georgia","US","2020-04-10 22:54:07",21,0,0,34.00267074,-85.18677781,0,"Polk",13233,"Polk, Georgia, US","04-10-2020"
"67404","Colorado","US","2020-04-10 22:54:07",1,0,0,37.95544985,-102.3926052,0,"Prowers",8099,"Prowers, Colorado, US","04-10-2020"
"67405","Colorado","US","2020-04-10 22:54:07",48,2,0,38.17359144,-104.5127437,0,"Pueblo",8101,"Pueblo, Colorado, US","04-10-2020"
"67407","Georgia","US","2020-04-10 22:54:07",9,0,0,32.23334561,-83.4754996,0,"Pulaski",13235,"Pulaski, Georgia, US","04-10-2020"
"67414","Georgia","US","2020-04-10 22:54:07",5,0,0,33.32056115,-83.37552891,0,"Putnam",13237,"Putnam, Georgia, US","04-10-2020"
"67421","Georgia","US","2020-04-10 22:54:07",4,0,0,31.86728114,-85.01773177,0,"Quitman",13239,"Quitman, Georgia, US","04-10-2020"
"67423","Georgia","US","2020-04-10 22:54:07",6,0,0,34.88389445,-83.40304637,0,"Rabun",13241,"Rabun, Georgia, US","04-10-2020"
"67434","Georgia","US","2020-04-10 22:54:07",98,5,0,31.76622818,-84.75732369,0,"Randolph",13243,"Randolph, Georgia, US","04-10-2020"
"67462","Georgia","US","2020-04-10 22:54:07",95,4,0,33.35777107,-82.07026432,0,"Richmond",13245,"Richmond, Georgia, US","04-10-2020"
"67468","Colorado","US","2020-04-10 22:54:07",1,0,0,39.97913541,-108.2179009,0,"Rio Blanco",8103,"Rio Blanco, Colorado, US","04-10-2020"
"67469","Colorado","US","2020-04-10 22:54:07",5,0,0,37.5836865,-106.3847838,0,"Rio Grande",8105,"Rio Grande, Colorado, US","04-10-2020"
"67485","Georgia","US","2020-04-10 22:54:07",85,2,0,33.65145002,-84.02202167,0,"Rockdale",13247,"Rockdale, Georgia, US","04-10-2020"
"67499","Colorado","US","2020-04-10 22:54:07",32,0,0,40.48596505,-106.9905548,0,"Routt",8107,"Routt, Colorado, US","04-10-2020"
"67514","Colorado","US","2020-04-10 22:54:07",3,0,0,38.08054629,-106.282466,0,"Saguache",8109,"Saguache, Colorado, US","04-10-2020"
"67536","Colorado","US","2020-04-10 22:54:07",11,0,0,38.00450883,-108.4020725,0,"San Miguel",8113,"San Miguel, Colorado, US","04-10-2020"
"67557","Georgia","US","2020-04-10 22:54:07",12,1,0,32.2654021,-84.31258912,0,"Schley",13249,"Schley, Georgia, US","04-10-2020"
"67577","Georgia","US","2020-04-10 22:54:07",5,0,0,32.74976524,-81.60779441,0,"Screven",13251,"Screven, Georgia, US","04-10-2020"
"67583","Georgia","US","2020-04-10 22:54:07",12,0,0,30.93464824,-84.86823924,0,"Seminole",13253,"Seminole, Georgia, US","04-10-2020"
"67638","Georgia","US","2020-04-10 22:54:07",60,4,0,33.26310031,-84.28013991,0,"Spalding",13255,"Spalding, Georgia, US","04-10-2020"
"67685","Georgia","US","2020-04-10 22:54:07",15,0,0,34.55151201,-83.29405315,0,"Stephens",13257,"Stephens, Georgia, US","04-10-2020"
"67693","Georgia","US","2020-04-10 22:54:07",6,0,0,32.07996777,-84.83208037,0,"Stewart",13259,"Stewart, Georgia, US","04-10-2020"
"67713","Colorado","US","2020-04-10 22:54:07",57,0,0,39.63803232,-106.1150762,0,"Summit",8117,"Summit, Colorado, US","04-10-2020"
"67720","Georgia","US","2020-04-10 22:54:07",211,9,0,32.03650571,-84.19821492,0,"Sumter",13261,"Sumter, Georgia, US","04-10-2020"
"67736","Georgia","US","2020-04-10 22:54:07",9,1,0,32.69642758,-84.53351366,0,"Talbot",13263,"Talbot, Georgia, US","04-10-2020"
"67747","Georgia","US","2020-04-10 22:54:07",3,0,0,32.04785085,-82.05539188,0,"Tattnall",13267,"Tattnall, Georgia, US","04-10-2020"
